DAY_OF_WEEK,TRUCK_BRAND_NAME,CITY,LOCATION,DAILY_SALES
6,7,0,1775,50251.0
4,6,4,1322,10132.0
6,14,4,1491,7574.0
6,13,4,501,4239.0
0,13,1,1122,6507.0
3,3,1,886,6698.0
3,4,1,300,16554.0
4,11,1,1580,8148.5
0,6,1,1489,17925.0
1,11,1,121,8268.5
1,8,1,1011,18610.0
4,3,1,1613,8749.0
0,4,1,2098,11677.0
4,5,0,986,26873.0
6,5,0,308,26998.0
2,9,0,1172,30492.0
2,9,0,523,63644.0
3,7,0,1368,74865.0
2,11,0,1661,28657.5
1,1,0,948,79316.0
3,14,4,417,15396.0
3,6,4,1910,20937.0
3,3,4,1942,10818.0
4,14,4,1347,25519.0
4,7,4,1811,9828.0
6,6,1,997,24165.0
0,5,1,369,7704.0
0,0,1,1047,6390.0
3,5,0,1991,52363.0
0,12,4,565,7814.5
1,6,1,1557,24590.0
1,6,1,1746,10561.0
2,13,1,420,3002.0
3,13,1,1583,3723.0
3,6,1,388,15076.0
4,6,1,601,12293.0
2,6,1,265,7608.0
1,1,2,602,7388.0
2,14,2,1136,9088.0
3,9,1,351,5661.0
1,13,1,346,4053.0
4,13,1,1957,3427.0
1,4,1,365,17618.0
2,6,0,18,74404.0
4,4,1,731,7228.0
4,5,1,270,4737.0
6,4,4,231,9533.0
6,0,4,977,7028.0
2,10,4,1493,7057.5
5,10,4,1721,7280.5
0,6,1,2,20600.0
5,4,0,1504,67199.0
4,6,1,1474,11211.0
1,13,1,2111,4724.0
2,0,0,6,30630.0
2,14,4,805,8470.0
0,13,1,2086,5093.0
1,3,4,2070,24759.0
1,6,1,978,10108.0
0,6,2,148,12032.0
4,3,1,969,26804.0
3,8,1,444,7948.0
2,6,0,694,38597.0
6,12,1,266,15914.5
0,14,1,1086,12798.0
3,9,1,1077,7445.0
3,6,1,2097,11657.0
1,3,1,1623,12393.0
4,9,1,1150,5287.0
6,12,1,526,12488.5
6,0,1,525,7989.0
0,4,1,588,9074.0
1,0,0,1820,30014.0
2,13,1,1369,4336.0
3,9,1,280,4926.0
1,7,0,2004,75320.0
3,12,0,2019,52362.75
6,4,1,488,12014.0
5,3,0,1088,135454.0
3,3,0,251,85905.0
5,4,1,825,7227.0
5,11,1,2043,16781.0
5,5,1,2056,8927.0
6,9,1,1098,13660.0
6,1,1,2,9922.0
0,6,1,68,7643.0
5,2,0,413,23645.0
5,3,0,263,47450.0
5,0,0,1221,33325.0
5,11,4,1229,8106.0
5,11,4,1645,9897.5
4,11,4,274,9099.0
1,11,4,1488,7555.0
0,11,4,215,11357.5
5,11,4,823,17960.5
1,11,4,2052,15526.5
1,11,4,569,17039.0
3,4,2,1713,9552.0
3,14,2,654,7692.0
3,1,2,1763,12660.0
5,13,4,820,5989.0
6,6,4,234,8067.0
0,2,4,1890,5620.0
4,10,4,274,3180.5
0,10,4,631,5912.5
1,11,4,1536,11192.5
2,10,4,1735,5186.0
0,10,4,562,2455.5
5,11,4,614,14159.5
5,12,2,190,18443.75
6,14,2,1860,7532.0
1,13,1,121,8029.0
3,4,1,1343,7950.0
3,11,1,1931,8126.0
4,13,1,1062,4086.0
0,11,1,362,7489.0
2,11,4,1900,8888.0
6,5,0,1505,29827.0
6,6,0,188,35053.0
2,7,0,138,53600.0
4,11,1,999,7686.0
0,8,1,2030,13216.0
5,4,1,1217,6446.0
3,3,0,1261,45185.0
4,0,1,1075,6105.0
1,4,2,734,8130.0
1,8,2,1363,10760.0
4,5,0,402,24360.0
4,5,0,18,29626.0
2,13,2,772,3089.0
5,10,4,377,3305.0
0,2,0,942,20931.0
4,0,0,642,24676.0
1,8,0,884,27773.0
5,10,4,879,4655.5
1,11,4,1491,7618.5
4,7,0,61,26874.0
2,1,0,1825,23927.0
3,11,4,291,6582.0
3,13,4,491,7461.0
2,9,1,2030,7570.0
4,4,1,536,10139.0
0,2,1,1897,4262.0
5,8,0,1523,66699.0
3,13,1,637,6643.0
0,7,0,657,46689.0
3,4,0,869,29505.0
1,7,0,1885,105682.0
4,9,1,674,17655.0
6,13,1,210,4646.0
2,14,2,224,6327.0
3,13,2,1881,3468.0
3,7,2,2094,15850.0
4,10,4,1811,7078.5
5,11,4,1912,16927.0
5,8,4,437,10648.0
5,1,4,691,13508.0
2,4,1,1475,6698.0
2,11,1,2059,5293.0
4,9,4,1942,19514.0
6,3,4,202,8365.0
0,1,4,1725,5545.0
1,4,1,2071,29442.0
4,4,0,1137,32201.0
1,4,1,1556,5203.0
2,4,1,247,19485.0
2,2,1,358,9205.0
2,9,1,111,17322.0
2,4,4,401,14493.0
5,6,0,1544,36618.0
0,4,4,418,11991.0
0,7,4,559,9440.0
0,1,4,1618,13434.0
2,5,4,1936,5250.0
2,6,4,565,23416.0
3,9,0,1544,28399.0
0,2,0,403,43538.0
0,1,0,408,49182.0
6,14,1,1075,8500.0
3,0,2,1780,5157.0
4,12,2,1732,9172.5
5,12,1,1673,13813.5
5,5,1,1821,12893.0
5,2,2,1433,7482.0
6,2,2,656,14749.0
0,7,2,1043,3416.0
1,0,1,360,9304.0
0,14,0,666,30280.0
5,7,2,1292,7904.0
0,7,2,1552,5277.0
1,13,2,1165,9093.0
4,12,2,1224,28047.75
4,13,2,1124,5688.0
5,2,2,699,6942.0
5,4,0,527,32000.0
4,11,0,1943,63661.0
3,9,1,5,19839.0
3,0,1,1473,8931.0
2,2,0,1128,47600.0
6,14,2,51,11024.0
6,6,2,1293,22036.0
0,6,2,112,9434.0
6,9,0,1236,26328.0
2,14,1,2089,15246.0
5,2,1,1540,6563.0
5,9,1,494,6425.0
5,1,1,248,6072.0
5,5,4,1317,9413.0
3,11,2,989,7401.5
3,12,2,173,9525.75
3,12,2,2003,10591.25
3,13,2,1533,8135.0
2,4,1,1674,8571.0
2,11,1,1216,7765.5
3,14,1,1047,5016.0
5,6,2,225,11106.0
6,12,2,93,28854.25
1,6,2,1880,5825.0
2,7,2,1895,6871.0
2,6,2,1132,6999.0
5,6,2,2010,11174.0
6,14,2,2085,8015.0
0,8,1,1699,6088.0
2,2,1,779,19886.0
0,5,1,471,5415.0
4,12,0,1841,50319.75
4,11,1,265,6740.0
5,10,4,563,9361.5
0,7,0,307,26464.0
1,1,4,1114,17410.0
5,11,4,1620,6678.0
1,10,2,95,5194.0
6,6,4,1168,7616.0
0,8,1,301,4183.0
1,12,4,1723,21485.5
4,12,1,1217,16449.5
1,2,2,1831,11656.0
3,0,2,2023,14194.0
6,0,0,1176,32882.0
0,6,1,2111,19461.0
2,14,2,654,9643.0
2,12,2,1290,14033.25
2,6,2,1853,7268.0
6,8,1,1931,10570.0
0,11,1,2063,4412.0
1,3,4,1627,13931.0
2,1,4,995,12613.0
2,3,4,453,10024.0
3,13,4,201,5553.0
4,8,0,1883,58050.0
3,3,1,926,10814.0
5,5,1,1908,8974.0
5,3,1,471,16851.0
6,4,0,1498,61703.0
0,14,1,158,6978.0
6,14,3,752,856.0
2,14,3,703,832.0
5,10,3,1358,779.0
4,6,3,1059,1310.0
1,5,3,889,847.0
2,6,3,1061,2056.0
6,10,3,1371,1309.0
0,5,3,1354,787.0
6,3,0,1987,45002.0
5,6,4,422,17006.0
5,13,4,1116,5175.0
6,7,4,1120,6040.0
2,3,3,1384,1218.0
6,14,3,889,1043.0
3,13,3,605,2253.0
3,10,3,2041,499.5
4,6,3,1235,2016.0
4,9,3,745,2275.0
6,3,3,1420,2327.0
6,10,3,594,907.5
6,9,3,710,1863.0
2,7,3,1404,1212.0
5,10,3,1026,1114.0
5,4,3,90,1788.0
1,14,3,1656,852.0
4,2,4,1668,5318.0
5,5,4,824,15544.0
2,14,1,159,7161.0
3,4,1,1555,15772.0
3,12,1,1736,10488.25
3,5,1,1092,14537.0
3,1,1,1486,4913.0
6,4,1,1587,11455.0
4,13,1,1148,6607.0
2,4,1,334,7701.0
5,4,1,1417,12666.0
2,13,1,239,9407.0
4,13,1,459,7038.0
6,4,1,68,11595.0
5,4,1,444,23451.0
5,13,1,786,4198.0
3,4,1,1986,28770.0
3,4,1,2095,24188.0
5,4,1,1092,23931.0
6,4,1,351,12795.0
5,7,0,1309,29748.0
0,6,4,2070,15176.0
6,7,4,2073,10428.0
6,9,4,1632,13393.0
0,2,4,2069,10489.0
2,4,4,1602,8508.0
1,2,0,1924,45456.0
1,1,0,404,52104.0
2,1,0,2077,77452.0
6,11,2,447,11656.0
6,7,2,1288,7603.0
0,1,2,1132,10318.0
0,11,0,17,30941.5
4,6,1,472,7602.0
5,6,1,1538,9700.0
6,5,1,1922,6137.0
2,4,0,652,29197.0
2,2,0,308,23075.0
0,14,0,209,25310.0
0,1,0,402,27574.0
0,3,0,268,94087.0
0,7,0,2068,51953.0
2,13,4,1256,3082.0
3,1,4,1480,6369.0
3,0,4,615,16428.0
4,11,4,1936,15311.5
2,4,1,1427,7228.0
1,4,0,348,33716.0
1,11,0,1218,90591.5
4,8,0,1502,32953.0
5,1,0,1619,26989.0
5,8,0,822,29267.0
5,8,0,199,33416.0
6,7,0,356,23996.0
0,7,1,159,5623.0
1,0,1,1527,13826.0
2,11,1,778,6982.0
3,14,1,515,8254.0
6,3,0,1214,46983.0
1,3,1,1442,12491.0
3,8,1,1944,10465.0
0,13,4,2031,3165.0
0,5,4,1947,9246.0
1,14,4,399,6037.0
1,5,4,1676,17691.0
2,10,4,1778,4059.0
2,9,4,1606,15263.0
1,10,4,1569,3786.0
3,10,4,1237,3883.0
5,3,0,1548,92764.0
3,7,4,1723,6552.0
3,4,1,279,6557.0
3,13,1,627,4388.0
3,0,1,587,14014.0
6,8,1,1538,9801.0
6,1,1,159,17932.0
1,10,3,2075,1346.5
2,0,3,1185,1345.0
3,4,3,683,1131.0
4,6,3,1023,3265.0
2,6,3,1374,3214.0
4,5,3,1375,2452.0
3,1,3,1866,1467.0
6,1,3,898,1108.0
4,13,3,873,1368.0
4,4,3,550,1532.0
1,1,0,646,53384.0
4,2,1,1098,6343.0
6,7,4,1142,7326.0
1,2,4,1170,11908.0
4,2,4,1251,13077.0
0,7,1,1510,5733.0
2,6,4,604,8799.0
3,6,4,952,6831.0
3,3,2,2028,12543.0
3,7,3,716,955.0
4,5,3,1345,1284.0
4,4,3,890,1827.0
1,6,3,1181,711.0
3,14,3,1023,697.0
3,5,3,1376,874.0
5,6,3,762,932.0
5,5,3,1421,1110.0
6,13,3,897,3001.0
2,3,3,2041,2060.0
5,7,4,1966,4848.0
5,9,4,1910,8325.0
5,1,4,871,5867.0
6,2,4,676,5457.0
0,13,1,14,2706.0
0,2,1,1145,4665.0
1,7,1,350,15946.0
2,5,1,532,9573.0
2,1,1,1587,8906.0
5,8,1,273,7838.0
6,13,1,470,4534.0
0,1,1,1678,6119.0
3,14,4,1574,5971.0
0,3,0,236,49056.0
5,8,1,1710,8985.0
1,9,1,420,5311.0
1,6,1,858,7637.0
3,14,1,369,7249.0
3,6,1,1990,6423.0
4,5,1,277,8108.0
4,9,3,1963,1409.0
3,6,3,1209,2467.0
5,6,3,1182,3881.0
2,14,3,1406,812.0
4,14,3,2109,1199.0
0,6,3,1391,2796.0
2,7,3,899,995.0
2,10,3,1234,503.0
2,4,3,572,3071.0
5,0,3,1875,863.0
5,9,3,1743,1768.0
6,3,3,1186,2236.0
5,1,1,53,10458.0
6,12,1,1635,27191.75
6,10,1,928,4328.5
0,5,1,358,9006.0
3,5,1,369,7716.0
4,0,2,1887,5892.0
6,7,2,1440,6781.0
4,0,1,1150,7358.0
3,10,3,89,2270.0
5,2,4,1777,14442.0
6,4,4,726,12818.0
0,13,3,35,1029.0
0,13,4,1640,8263.0
6,3,0,1514,48200.0
0,5,1,1986,4855.0
6,13,3,1391,3677.0
3,0,1,160,7396.0
2,6,1,1622,10204.0
0,5,0,364,63571.0
0,2,0,1783,24853.0
1,12,0,1775,48030.25
1,2,0,1977,49982.0
1,6,0,1409,40693.0
5,8,1,2086,12251.0
6,13,1,1110,9340.0
1,2,0,1764,45658.0
3,2,0,862,49994.0
3,6,4,2073,14042.0
4,4,4,1588,8382.0
4,3,4,1686,11723.0
1,0,4,285,8670.0
4,5,4,1175,9453.0
5,10,0,855,16003.5
2,11,4,846,14718.0
3,13,4,417,5145.0
5,2,0,1814,23415.0
0,8,1,1085,14458.0
1,11,1,1313,6960.5
2,11,1,1681,7288.0
2,3,1,1054,8648.0
6,4,1,1803,8732.0
6,6,1,1719,19342.0
5,3,0,31,89019.0
5,2,0,1877,49448.0
4,6,1,1075,29827.0
0,6,1,908,5625.0
6,7,0,484,23732.0
6,1,0,636,26066.0
5,6,1,473,8020.0
5,1,1,110,17087.0
1,3,1,2050,12500.0
5,8,0,1172,30012.0
6,10,0,1854,15930.5
1,9,0,1544,29648.0
2,10,4,2052,7907.5
4,10,4,1844,3356.5
6,1,0,1764,25517.0
5,0,0,6,60091.0
6,13,0,315,14940.0
0,5,4,1722,6827.0
2,0,4,1605,8011.0
4,11,4,327,12955.0
0,5,4,438,7377.0
3,10,4,1256,3588.0
0,13,1,730,6297.0
1,1,1,787,8957.0
2,4,1,1173,8690.0
5,5,4,1644,7390.0
2,13,1,1557,3379.0
2,1,1,1986,5872.0
4,11,1,26,16732.0
4,6,1,903,8605.0
4,3,0,1435,39478.0
0,4,0,398,30213.0
4,11,2,1732,5213.0
6,7,0,398,24648.0
5,12,4,1497,11498.0
6,10,4,512,3630.5
3,7,0,31,47492.0
0,12,0,1471,40128.0
5,9,0,1431,28897.0
1,4,0,1274,36517.0
1,11,0,113,63340.5
1,11,4,276,5854.5
6,1,1,1906,7029.0
6,14,2,1758,11963.0
5,4,2,1831,7285.0
4,3,3,1865,1126.0
4,0,3,1593,1144.0
2,8,3,1689,774.0
2,9,3,1367,1843.0
5,12,3,78,2301.25
5,9,3,142,1616.0
1,3,3,1188,1306.0
2,2,3,1061,1458.0
2,9,3,1863,3237.0
2,1,3,724,995.0
3,1,3,1021,769.0
4,10,3,1188,1556.0
4,8,0,198,61575.0
2,0,2,1290,7017.0
3,10,2,1300,3828.0
3,4,2,804,9906.0
4,11,1,1701,8209.5
4,0,1,1413,16506.0
1,11,4,1697,12033.5
1,12,4,1106,12377.5
1,1,4,977,4977.0
0,10,1,533,3889.5
0,5,1,227,7843.0
1,11,1,857,9978.5
3,9,4,1116,7482.0
3,0,4,1974,5484.0
2,12,1,160,8559.25
2,9,1,730,7262.0
3,10,1,1484,3994.0
4,4,1,1096,25904.0
4,11,1,2071,6775.5
3,9,0,1913,67360.0
5,10,0,164,26494.0
0,3,0,1307,87711.0
1,14,0,1425,31733.0
4,9,1,961,20390.0
5,4,1,1047,22515.0
6,10,1,1803,5134.5
6,14,1,1173,8021.0
0,10,1,2097,3511.5
6,14,3,1593,1442.0
3,12,3,1329,3219.0
4,11,3,1657,1344.0
5,6,3,580,2962.0
0,1,3,1354,3019.0
2,12,3,1759,3279.0
2,6,3,1020,1210.0
3,11,3,1872,1434.0
4,6,3,761,2893.0
0,0,3,549,592.0
3,11,3,1367,879.5
5,12,0,1901,41635.0
5,2,0,1221,102372.0
6,14,0,1176,28486.0
0,0,0,1028,26487.0
0,14,2,185,6548.0
0,13,3,1589,531.0
5,6,3,1874,1669.0
0,13,3,1864,1309.0
4,13,3,1060,941.0
6,4,3,591,1263.0
6,1,3,1599,1460.0
1,4,2,701,10769.0
1,2,2,1518,15051.0
5,14,2,1193,7083.0
5,2,4,1740,5586.0
5,9,4,1668,6909.0
1,5,3,917,2593.0
5,3,4,252,10248.0
0,9,4,501,5359.0
6,1,0,2068,22955.0
3,2,0,1520,25871.0
6,13,2,850,4732.0
0,4,2,154,8508.0
0,0,2,1068,7027.0
1,12,2,1288,13283.75
3,11,2,1068,4013.5
4,0,2,797,10827.0
5,4,1,2098,20412.0
5,3,1,494,10173.0
5,0,1,239,7626.0
5,12,2,69,13888.25
5,2,2,1206,5905.0
4,13,2,98,3713.0
5,0,2,1042,14320.0
4,3,0,2077,83437.0
5,14,0,1847,49662.0
3,10,2,1224,3438.0
3,13,2,1042,4036.0
4,2,2,1293,6228.0
0,11,2,1165,5683.0
0,14,2,2115,11163.0
1,4,2,1479,12735.0
1,0,2,1789,7454.0
5,4,2,1518,18339.0
6,13,2,1140,9411.0
1,10,2,1095,3358.0
2,14,2,2017,6329.0
1,4,2,2085,14677.0
1,10,0,1968,15429.0
5,13,1,158,5751.0
6,6,1,391,7590.0
0,6,1,1486,11545.0
0,3,1,730,23814.0
1,13,1,355,5449.0
4,3,0,75,49187.0
5,13,4,1723,5716.0
5,6,4,1575,26071.0
0,1,3,1864,725.0
1,11,3,1058,6132.5
6,7,3,1402,1053.0
6,5,3,1839,1025.0
2,8,3,1076,1057.0
3,6,3,890,1547.0
3,0,3,724,2070.0
6,8,3,590,1545.0
0,2,3,1353,996.0
6,6,3,1874,2815.0
1,2,3,1384,853.0
0,3,3,1367,1816.0
1,13,3,1154,650.0
1,5,3,873,2237.0
3,12,3,136,2274.5
1,0,3,1210,1847.0
3,14,3,1375,991.0
0,3,4,558,12657.0
1,3,4,1252,13018.0
2,7,4,559,7539.0
1,10,3,1056,1167.0
1,10,3,924,1127.0
0,10,3,749,873.0
2,10,3,1198,1332.0
1,10,3,88,1045.0
6,10,3,81,1472.0
4,10,3,912,1720.5
6,10,3,922,1177.5
0,5,0,1994,27458.0
1,14,0,357,25906.0
2,7,0,242,25425.0
2,6,1,514,6019.0
3,11,1,588,7181.5
3,6,1,968,8782.0
0,4,1,601,15368.0
1,12,1,1821,9452.0
1,1,1,906,7215.0
2,9,4,1347,11616.0
3,5,4,960,7017.0
5,10,4,1779,11494.5
1,5,1,1510,5607.0
4,7,2,845,6669.0
6,13,2,1293,10356.0
4,10,3,1346,904.0
6,13,3,921,492.0
2,10,3,551,414.0
4,2,1,1673,7540.0
5,3,0,151,46185.0
5,6,2,1267,10063.0
6,6,2,1300,11565.0
0,8,2,1853,10439.0
2,14,4,1493,8185.0
2,13,4,847,9627.0
4,13,2,1595,6832.0
4,7,2,71,3697.0
6,11,1,72,9688.0
4,14,1,1990,5235.0
0,12,3,613,1282.0
4,0,2,1453,8517.0
6,0,2,1461,6775.0
5,11,4,1974,9093.0
2,14,3,38,2548.0
2,4,1,210,10335.0
1,8,1,382,6137.0
1,6,1,1009,9727.0
4,13,3,2103,691.0
0,3,0,1893,80867.0
2,10,4,234,7362.5
5,11,1,514,8920.0
3,13,1,1467,4433.0
1,1,2,849,5937.0
2,4,2,185,7005.0
1,12,4,330,9616.25
1,13,4,667,2844.0
1,2,0,1425,21776.0
1,5,4,615,5320.0
2,10,4,909,3716.5
6,4,4,1956,8452.0
6,0,4,568,8566.0
3,0,4,1740,7627.0
4,9,4,1251,9335.0
1,1,4,1252,9378.0
2,1,4,1631,16237.0
2,0,4,958,6999.0
3,11,4,1900,16222.0
3,5,4,1739,8711.0
5,0,4,1251,14533.0
4,9,4,329,13228.0
6,11,4,1254,20128.5
5,5,4,292,11505.0
1,13,4,871,3550.0
6,10,4,813,12333.0
4,5,0,1775,32544.0
0,6,4,741,9370.0
1,0,4,582,5538.0
2,5,4,399,19312.0
3,0,4,1575,11526.0
4,3,4,866,10907.0
5,10,0,1498,14736.5
0,5,4,1522,14498.0
5,14,0,341,81765.0
2,5,4,1909,6482.0
4,10,4,1964,3685.0
6,0,4,867,5654.0
1,6,4,805,6565.0
4,0,4,202,12734.0
4,6,4,2015,9807.0
4,1,0,1767,28423.0
6,1,0,941,25645.0
4,10,4,322,2881.5
4,4,4,1319,10602.0
0,9,4,1311,23591.0
5,6,0,1137,42812.0
5,1,0,499,28355.0
6,12,4,621,15641.0
6,13,4,288,3859.0
0,14,4,1779,7455.0
0,7,4,1347,4758.0
1,3,0,307,38418.0
4,1,0,1639,56979.0
4,1,1,982,13606.0
6,8,1,675,11010.0
0,10,0,63,14508.0
1,7,2,1756,4965.0
3,13,2,1787,5238.0
4,10,4,643,2484.0
6,10,4,1570,4055.0
1,10,4,603,2508.0
2,13,4,1844,4640.0
6,4,2,1664,7427.0
5,4,4,2067,9955.0
0,12,4,1322,7072.75
0,13,4,1281,2533.0
2,13,2,1095,3930.0
2,1,2,1130,5068.0
3,5,2,2026,5064.0
4,12,2,1495,13573.5
4,9,2,1063,8775.0
4,6,2,131,13569.0
5,10,2,1495,3292.0
2,13,1,1681,6396.0
3,11,1,1427,14360.0
3,3,1,1097,16366.0
4,3,1,537,19445.0
0,12,2,1712,5977.75
1,4,2,1287,7117.0
1,11,2,103,7800.5
6,11,1,825,16075.0
3,0,2,1641,12293.0
5,8,2,343,6994.0
5,0,2,390,16641.0
6,1,2,97,6548.0
0,4,2,1518,6056.0
3,7,4,1961,6922.0
0,5,0,543,63407.0
0,3,0,450,80295.0
4,14,2,1095,4138.0
4,8,2,1191,8051.0
4,1,2,1363,7248.0
4,7,4,641,5137.0
4,5,4,1779,8220.0
0,11,0,782,30871.0
1,10,2,461,3109.0
1,8,2,1862,6678.0
0,11,2,1646,6057.5
0,14,2,1995,4539.0
2,12,2,461,11822.5
3,10,2,797,3398.0
3,12,2,1247,11400.0
5,5,4,417,25535.0
1,1,4,875,7505.0
4,5,4,561,21773.0
1,10,2,773,2683.5
6,3,2,1294,9985.0
0,2,0,1505,20510.0
4,1,3,1035,1146.0
5,4,3,1873,1884.0
6,0,3,759,1456.0
6,9,3,1032,3924.0
5,11,3,1210,1778.0
6,5,3,916,922.0
2,6,3,748,1042.0
1,3,0,469,38604.0
0,5,4,349,19779.0
5,0,4,1946,8926.0
1,4,4,955,8395.0
1,2,4,2069,6137.0
2,8,0,460,28079.0
0,2,4,1617,4324.0
4,10,4,1534,2773.0
4,5,4,1978,8459.0
6,6,4,1962,23941.0
1,0,0,2101,56277.0
2,2,0,633,22646.0
3,7,0,404,23609.0
1,11,4,311,8023.0
3,1,3,41,1306.0
3,3,3,939,3033.0
4,10,3,81,576.0
3,5,3,41,605.0
5,9,3,757,5222.0
1,3,3,509,1815.0
3,10,3,555,576.0
4,14,3,1060,890.0
3,7,3,606,975.0
4,14,3,1355,1229.0
3,7,0,364,24740.0
6,7,4,1491,6011.0
6,0,4,819,4259.0
0,7,4,1735,8426.0
0,9,2,1043,6434.0
2,4,2,1363,7898.0
2,3,2,715,14315.0
4,5,4,473,16614.0
4,2,4,216,4484.0
6,7,0,172,22575.0
3,5,2,1063,4891.0
4,10,2,446,6526.5
5,6,2,850,9632.0
5,7,4,1791,12326.0
0,3,4,1935,8059.0
0,0,4,672,7118.0
0,2,4,846,6146.0
5,1,0,1854,51598.0
6,1,0,1607,55228.0
0,11,0,519,29230.5
5,11,4,561,10884.5
1,9,4,880,10849.0
5,1,0,1877,77704.0
2,9,0,780,34809.0
2,1,0,1513,22851.0
6,13,1,1742,8430.0
4,0,0,147,31964.0
6,12,0,827,44960.0
4,5,1,1821,8578.0
5,3,1,488,12623.0
6,2,1,1796,7278.0
3,2,0,522,23414.0
4,11,0,1994,27074.5
6,1,0,1107,55026.0
5,5,3,1012,1587.0
2,6,3,1038,1005.0
2,3,3,1155,2097.0
4,0,3,613,1024.0
4,2,3,80,922.0
2,4,3,82,1799.0
5,4,3,2039,1921.0
6,6,3,914,1733.0
0,2,3,611,1265.0
4,5,3,1839,1821.0
1,7,3,1398,1130.0
2,1,3,592,1399.0
4,2,3,1386,812.0
4,2,3,713,830.0
2,3,1,1803,13748.0
1,3,0,17,90397.0
5,1,1,1907,16819.0
5,3,1,1889,17980.0
2,11,1,861,15453.0
2,6,1,244,10788.0
3,14,1,1151,12476.0
3,5,1,1342,10857.0
3,0,1,237,10406.0
4,12,1,1467,12533.25
4,6,1,1934,8261.0
2,12,0,1977,41299.25
2,7,0,1970,54245.0
5,13,4,1921,4438.0
0,13,4,1627,3378.0
2,2,3,510,1445.0
3,11,3,1178,885.0
1,4,3,763,986.0
3,10,3,40,1848.0
3,4,3,1866,745.0
4,7,3,923,1753.0
3,14,3,716,818.0
3,1,3,1963,2033.0
5,0,3,574,1718.0
0,7,3,1181,1196.0
5,3,1,431,8898.0
6,13,1,538,6964.0
6,1,1,1746,13473.0
1,1,1,160,10732.0
3,11,4,569,18390.0
2,12,0,2037,40913.25
0,2,1,1216,7686.0
0,9,1,2057,7418.0
5,3,4,2099,10705.0
6,11,4,1253,11659.0
2,13,4,399,5828.0
2,0,4,1585,15569.0
1,13,3,2103,664.0
6,13,3,1869,987.0
1,10,3,1349,985.0
3,12,1,1153,13561.5
4,14,1,1255,11111.0
5,11,1,1000,8066.5
6,8,1,334,14443.0
6,11,1,1623,6950.5
0,10,1,1467,8800.0
0,8,1,448,6213.0
1,13,1,645,6948.0
3,7,0,2014,22852.0
0,8,0,1040,34589.0
0,5,0,73,31192.0
4,9,1,2055,10171.0
4,3,1,239,10680.0
5,4,1,248,10591.0
0,2,1,1682,6674.0
3,8,1,359,14393.0
3,1,1,2050,8205.0
2,2,0,1690,21271.0
4,12,1,857,8640.25
5,11,2,1419,23437.5
6,9,2,1815,10082.0
6,6,2,1884,11057.0
0,13,2,1296,5445.0
0,7,2,1886,9194.0
0,1,2,1288,4238.0
4,8,4,1826,11817.0
5,1,4,400,6681.0
5,9,4,193,6893.0
3,1,1,351,7885.0
2,9,0,1661,27724.0
2,13,2,100,2304.0
2,7,2,1112,4467.0
3,8,2,57,6877.0
5,7,2,1733,5215.0
0,14,2,318,10071.0
5,1,0,695,23645.0
2,14,1,333,8073.0
3,14,1,1320,8627.0
5,5,0,151,33056.0
5,9,0,1359,34590.0
0,3,2,1294,6034.0
1,4,2,1294,8543.0
3,11,2,1292,10734.5
3,13,2,837,6341.0
1,1,0,192,24095.0
6,9,0,2076,36640.0
2,8,0,1078,27816.0
3,4,0,1720,31374.0
4,12,1,644,16282.75
4,5,1,470,6895.0
4,6,1,386,15543.0
5,12,1,1528,19492.0
5,14,4,1811,7055.0
5,6,4,960,13935.0
6,11,1,1681,5803.0
1,13,1,1077,2195.0
3,4,1,1957,6873.0
3,11,1,905,5158.5
3,4,1,1091,4549.0
3,1,0,403,53130.0
5,0,0,1207,29744.0
5,13,4,2118,4527.0
6,10,4,1143,5093.0
0,9,4,795,17389.0
1,5,4,275,6029.0
0,4,0,1227,28436.0
6,6,4,1631,12145.0
0,6,4,940,15831.0
0,9,0,402,35380.0
1,10,0,636,12304.5
4,0,4,1911,8232.0
3,0,4,1777,6162.0
2,10,0,1428,14682.0
1,4,4,796,19615.0
2,10,4,1464,3957.5
0,13,4,1648,4696.0
2,10,4,1692,6925.0
0,4,1,627,7339.0
0,11,1,2008,6002.5
0,3,1,968,13124.0
6,3,4,1500,22645.0
0,14,4,1568,6462.0
4,6,4,1640,8071.0
5,2,4,2078,9556.0
1,9,4,867,6482.0
1,6,4,1116,7703.0
6,9,4,661,12032.0
2,6,4,340,9142.0
4,13,4,316,9381.0
6,10,4,1771,4939.5
1,12,4,419,15157.5
1,7,4,2102,7387.0
4,5,4,1567,21476.0
3,13,2,374,2864.0
3,8,2,1793,5303.0
4,12,2,830,8935.75
0,14,2,1641,7918.0
1,6,2,1043,8229.0
3,0,2,1129,4877.0
6,12,2,836,10194.0
0,10,2,738,2869.5
3,4,1,839,3651.0
5,11,1,383,18896.5
2,11,1,383,7857.0
5,11,1,1933,8819.0
1,1,2,2113,6432.0
1,0,2,1562,5821.0
2,4,2,1192,8634.0
3,4,2,69,5781.0
2,8,1,1770,5986.0
2,6,4,643,8989.0
2,1,4,1503,16599.0
3,2,4,1577,6648.0
5,2,4,784,7471.0
0,8,1,978,7825.0
2,13,1,248,3119.0
4,4,1,221,7639.0
3,2,0,460,23223.0
6,8,1,383,6379.0
5,3,0,404,42573.0
6,10,0,192,13164.0
2,4,4,1588,7410.0
2,0,4,1772,8228.0
3,10,4,327,2948.5
3,11,4,501,8727.0
3,6,4,194,11096.0
